track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
65,0.945,0.584,6,-7.649,0,0.044,0.0955,0.341,0.147,0.626,124.996
65,0.719,0.747,11,-6.369,0,0.0448,0.0108,0.128,0.066,0.498,124.998
67,0.665,0.787,6,-6.026,0,0.099,0.011,4.28e-4,0.539,0.252,124.989
38,0.813,0.885,9,-2.481,0,0.215,0.0015,9.77e-4,0.0954,0.351,124.016
88,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0105,0.353,0.898,121.974
54,0.564,0.723,2,-6.983,0,0.0702,7.41e-4,0.672,0.543,0.466,121.97
47,0.759,0.987,6,-2.516,0,0.0928,0.0754,0.788,0.268,0.786,124.992
69,0.689,0.946,7,-3.814,0,0.0397,0.00658,0.00189,0.262,0.392,125.037
77,0.36,0.89,8,-5.645,1,0.0383,0.0171,0.252,0.146,0.0897,106.554
58,0.722,0.922,4,-4.243,0,0.124,0.161,0.826,0.438,0.297,125.07
53,0.732,0.647,4,-5.571,0,0.03,0.00705,0.00995,0.335,0.425,125.014
77,0.797,0.86,10,-4.38,0,0.0413,0.0312,0.0137,0.334,0.192,124.033
86,0.737,0.828,11,-4.711,1,0.0396,0.0149,5.83e-4,0.0862,0.517,124.052
69,0.504,0.896,10,-6.249,0,0.044,0.00183,0.0284,0.134,0.0393,149.936
67,0.735,0.5,8,-11.297,1,0.0511,0.415,3.12e-5,0.13,0.119,126.1
65,0.735,0.915,0,-5.082,0,0.0475,0.0456,1.52e-4,0.238,0.615,124.007
62,0.44,0.867,2,-4.402,1,0.061,0.552,9.45e-6,0.115,0.452,123.43
33,0.522,0.963,5,-3.061,0,0.241,0.0235,0.305,0.0964,0.26,90.147
61,0.682,0.91,11,-2.314,1,0.0431,0.00953,0.0673,0.0732,0.536,122.943
40,0.584,0.928,1,-6.308,0,0.032,0.0261,0.057,0.161,0.065,130.01
40,0.708,0.588,5,-6.46,0,0.0933,0.206,6.29e-6,0.106,0.262,120.017
51,0.591,0.959,4,-5.644,0,0.215,0.00583,0.624,0.428,0.346,127.99
58,0.576,0.977,5,-3.106,0,0.0392,4.52e-4,4.5e-4,0.163,0.235,128.054
50,0.616,0.848,6,-2.934,1,0.113,0.028,0,0.158,0.33,127.89
67,0.619,0.881,5,-4.087,0,0.0335,0.00826,0.0941,0.0995,0.534,128.036
44,0.733,0.962,7,-2.705,1,0.194,0.00288,0.0486,0.0397,0.484,127.998
24,0.639,0.717,0,-5.479,1,0.18,0.00136,0.0404,0.523,0.272,128.012
56,0.64,0.946,11,-2.649,0,0.0879,0.336,0.39,0.0754,0.374,126.047
60,0.873,0.924,10,-2.316,1,0.0675,0.00515,0.369,0.0997,0.537,125.989
84,0.795,0.885,8,-4.13,1,0.0713,0.0375,0.00638,0.292,0.46,126.037
23,0.67,0.801,2,-4.67,1,0.0346,0.00125,0.27,0.238,0.202,123.007
70,0.916,0.411,6,-7.523,1,0.0657,0.159,1.1e-5,0.0989,0.407,125.996
37,0.616,0.695,9,-7.894,0,0.0397,0.121,0.0228,0.0311,0.189,128.008
70,0.572,0.934,6,-5.053,0,0.0446,0.00292,0.0198,0.105,0.204,125.948
10,0.671,0.886,5,-5.959,0,0.029,0.0217,2.67e-4,0.318,0.769,125.008
50,0.561,0.913,7,-5.362,0,0.0318,0.00987,1.7e-5,0.179,0.277,124.99
45,0.691,0.628,10,-9.567,0,0.0661,0.0419,4.85e-4,0.136,0.637,126.047
69,0.639,0.865,1,-5.01,1,0.0357,0.00462,1.26e-6,0.208,0.611,124.01
72,0.687,0.887,7,-4.97,1,0.0564,0.00438,0.00629,0.172,0.345,124.017
63,0.752,0.84,6,-4.451,0,0.0373,0.00486,0.0109,0.0916,0.461,124.002
47,0.738,0.54,6,-9.142,0,0.0515,0.0976,2.89e-5,0.083,0.665,102.01
54,0.504,0.74,10,-6.13,1,0.0806,0.0726,0,0.137,0.186,123.753
75,0.717,0.716,3,-5.485,0,0.0432,0.0421,4.67e-4,0.0699,0.206,125.064
67,0.825,0.841,0,-6.433,1,0.135,0.0906,0.00411,0.258,0.616,126.026
71,0.475,0.815,8,-6.068,0,0.124,0.133,0,0.11,0.48,126.164
21,0.664,0.475,1,-9.539,0,0.033,0.16,0.00619,0.0871,0.322,123.011
62,0.709,0.814,8,-4.148,1,0.0466,0.106,2.29e-4,0.267,0.477,126.027
64,0.685,0.807,1,-5.095,1,0.0459,0.00231,0.00936,0.0678,0.149,137.976
83,0.745,0.972,7,-3.506,1,0.0774,0.00903,0.465,0.297,0.556,128.031
66,0.603,0.921,8,-3.693,0,0.391,0.018,9.2e-5,0.183,0.675,120.201
83,0.651,0.693,4,-4.722,1,0.0375,0.458,0,0.335,0.392,118.97
28,0.619,0.737,5,-4.333,0,0.0435,0.00852,1.03e-4,0.46,0.385,124.941
41,0.498,0.549,6,-10.394,1,0.0359,0.00901,4.38e-5,0.735,0.0836,115.026
25,0.856,0.625,0,-7.421,1,0.0726,0.0167,0.00704,0.114,0.42,119.97
29,0.467,0.559,6,-9.345,1,0.0792,0.37,0.0311,0.0934,0.0569,179.999
39,0.586,0.899,5,-3.663,0,0.0517,4.98e-4,0.0335,0.117,0.18,125.976
30,0.694,0.667,9,-3.783,1,0.0581,0.00306,0.382,0.0969,0.668,125.016
16,0.902,0.697,8,-7.501,0,0.0838,0.141,1.58e-4,0.313,0.683,122.026
25,0.794,0.681,9,-8.14,0,0.0464,0.031,0.801,0.327,0.269,122.998
5,0.878,0.792,4,-5.099,0,0.0518,0.204,0.923,0.106,0.963,120.007
32,0.635,0.743,9,-6.138,0,0.0444,0.00813,0.869,0.117,0.305,95.082
32,0.665,0.634,1,-5.484,1,0.029,0.0149,0,0.104,0.151,125.055
21,0.599,0.757,7,-6.379,1,0.0566,0.34,0,0.15,0.756,104.978
24,0.628,0.833,8,-7.482,0,0.0363,0.0128,0.171,0.053900000000000003,0.945,128.036
24,0.615,0.726,0,-7.128,0,0.0321,0.456,3.11e-5,0.104,0.53,123.998
32,0.531,0.723,1,-10.519,1,0.0916,0.336,0,0.339,0.335,144.976
31,0.825,0.862,2,-8.267,0,0.0415,0.458,0.868,0.154,0.554,130.008
28,0.74,0.929,11,-6.123,0,0.0473,0.00726,0.851,0.0931,0.686,125.006
39,0.425,0.88,11,-4.931,0,0.0459,0.00579,0.926,0.0828,0.063,179.658
41,0.708,0.662,9,-7.492,1,0.0791,0.0194,0.00132,0.0882,0.281,115.999
40,0.506,0.735,7,-4.827,1,0.143,0.23,0,0.231,0.32,131.333
30,0.81,0.826,0,-6.18,1,0.0519,0.0211,0.755,0.0682,0.731,119.998
42,0.428,0.621,3,-5.675,0,0.0339,0.014,0,0.0906,0.271,90.025
33,0.482,0.463,7,-16.122,1,0.0422,0.814,0.872,0.112,0.348,171.977
36,0.613,0.81,0,-4.553,1,0.03,4.1e-5,3.11e-5,0.335,0.573,120.045
41,0.699,0.71,2,-6.126,1,0.035,5.29e-4,0.0777,0.0989,0.159,119.944
43,0.678,0.609,8,-7.142,1,0.0318,0.071,0.0973,0.144,0.247,98.026
22,0.766,0.64,1,-12.512,0,0.0607,4.04e-4,0.872,0.0775,0.152,127.97
42,0.733,0.837,0,-6.593,1,0.125,0.248,5.55e-4,0.359,0.911,121.093
23,0.806,0.743,2,-6.007,1,0.172,0.0146,8.68e-6,0.293,0.653,123.95
36,0.867,0.823,9,-6.428,0,0.17,0.185,0.127,0.128,0.481,115.019
44,0.75,0.95,9,-5.059,0,0.167,0.137,3.93e-5,0.426,0.707,119.962
30,0.88,0.915,1,-5.993,1,0.12,0.205,0.518,0.13,0.736,123.03
41,0.805,0.958,0,-5.913,1,0.0505,0.11,0.834,0.236,0.921,123.026
35,0.876,0.915,7,-6.062,0,0.0395,0.92,0.454,0.0914,0.703,130.005
38,0.666,0.842,9,-6.513,0,0.0878,0.0775,0.0026,0.0884,0.769,119.966
34,0.952,0.917,11,-4.973,0,0.133,0.00449,0.297,0.0922,0.965,127.968
42,0.713,0.858,1,-5.075,1,0.0325,0.0411,4.22e-6,0.855,0.883,134.03
49,0.888,0.904,0,-4.709,1,0.157,0.249,0.0131,0.105,0.87,124.006
37,0.834,0.731,11,-4.439,0,0.266,0.115,2.68e-4,0.368,0.828,121.93
40,0.894,0.797,9,-7.904,0,0.0449,0.0495,0.229,0.06,0.664,127.027
24,0.716,0.691,7,-7.525,1,0.108,0.228,0.394,0.652,0.836,180.035
42,0.889,0.841,11,-3.652,0,0.244,0.424,0,0.286,0.925,119.961
33,0.874,0.72,5,-3.682,0,0.0491,0.0245,0.0187,0.131,0.603,123.997
32,0.972,0.825,2,-6.382,1,0.259,0.446,7.65e-5,0.0633,0.747,115.957
38,0.855,0.926,7,-3.864,1,0.0477,0.198,0.358,0.139,0.911,124.991
17,0.739,0.882,2,-7.448,1,0.194,0.013,0.188,0.599,0.636,124.119
32,0.88,0.806,1,-6.589,1,0.0727,0.0338,0.297,0.0683,0.894,124.988
31,0.83,0.958,0,-4.734,1,0.22,0.199,2.48e-5,0.112,0.654,120.014
39,0.722,0.843,8,-7.107,1,0.0728,0.0438,0.0038,0.346,0.738,123.888
23,0.834,0.787,7,-7.273,0,0.261,0.667,1.97e-4,0.113,0.414,128.014
33,0.871,0.716,5,-5.941,1,0.174,0.142,3.4e-5,0.411,0.905,121.011
23,0.733,0.903,2,-4.955,1,0.0523,0.0375,0.304,0.0807,0.819,122.035
25,0.808,0.657,0,-6.365,0,0.0453,0.0257,0.644,0.32,0.41,120.966
49,0.86,0.615,4,-7.036,0,0.249,0.316,0.237,0.0701,0.435,121.986
35,0.827,0.885,4,-4.986,0,0.178,0.153,0.0222,0.122,0.757,122.015
30,0.649,0.939,7,-3.195,1,0.243,0.156,0.00266,0.872,0.346,127.933
21,0.52,0.907,6,-4.734,1,0.175,0.18,5.12e-4,0.367,0.457,206.059
29,0.694,0.859,5,-6.259,1,0.0654,0.00733,3.59e-5,0.352,0.719,144.003
44,0.688,0.913,7,-3.726,1,0.0434,0.0223,1.08e-5,0.27,0.534,128.006
35,0.857,0.579,0,-6.005,1,0.0588,0.413,0.236,0.314,0.709,112.994
27,0.981,0.794,0,-7.34,0,0.196,0.125,0.496,0.12,0.808,124.96
21,0.924,0.8,2,-4.311,1,0.0578,0.11,0.71,0.0879,0.294,127.993
26,0.79,0.912,0,-4.66,1,0.0762,0.103,0.194,0.146,0.728,124.095
20,0.695,0.875,7,-4.112,1,0.107,0.111,0,0.23,0.655,104.058
59,0.793,0.578,7,-8.747,0,0.0428,0.223,0.926,0.293,0.803,125.021
37,0.893,0.748,7,-5.596,0,0.051,0.311,2.59e-5,0.37,0.897,118.042
36,0.939,0.72,5,-7.119,0,0.0869,0.00188,0.827,0.0412,0.509,123.992
20,0.874,0.647,0,-6.99,1,0.0964,0.00118,0.63,0.602,0.713,124.026
48,0.832,0.948,4,-3.979,0,0.0502,0.192,1.17e-4,0.0806,0.864,121.973
54,0.801,0.597,0,-6.983,1,0.0559,0.0746,0.38,0.0856,0.72,120.012
42,0.795,0.767,8,-6.696,1,0.0692,0.00678,0,0.322,0.726,125.012
40,0.964,0.522,2,-5.382,1,0.136,0.0249,0.175,0.0429,0.709,126.024
29,0.767,0.879,0,-4.557,1,0.0772,0.321,0.0289,0.0878,0.817,118.013
28,0.766,0.982,7,-4.285,1,0.0986,0.0419,0.64,0.343,0.825,122.023
43,0.813,0.727,5,-6.913,0,0.164,0.229,0.4,0.113,0.607,110.985
44,0.939,0.692,0,-8.802,1,0.285,0.00451,0.804,0.111,0.416,126.06
31,0.717,0.818,8,-4.549,0,0.0483,0.231,0.0374,0.239,0.926,119.048
44,0.666,0.918,1,-5.891,0,0.0978,0.0281,0.218,0.1,0.597,122.99
51,0.742,0.935,4,-5.792,0,0.373,0.00734,2.1e-6,0.125,0.588,125.034
45,0.882,0.81,2,-7.266,0,0.219,0.395,0.0211,0.336,0.824,127.974
44,0.742,0.858,8,-4.515,1,0.0555,0.01,2.32e-5,0.0729,0.732,104.995
38,0.877,0.776,5,-4.801,0,0.0356,0.162,0.00398,0.609,0.958,124.011
48,0.888,0.753,11,-6.968,0,0.161,5.49e-5,0.806,0.0465,0.544,125.001
22,0.842,0.871,0,-5.143,0,0.0441,0.0587,1.32e-4,0.0849,0.949,119.97
26,0.824,0.701,10,-7.591,0,0.047,0.0436,0.382,0.327,0.836,123.051
30,0.705,0.885,1,-4.085,0,0.0791,0.167,0.0246,0.896,0.675,97.999
46,0.869,0.745,0,-4.092,1,0.0387,0.0944,0.125,0.0684,0.842,124.009
33,0.708,0.881,7,-5.411,1,0.0655,0.607,3.64e-4,0.12,0.527,99.988
42,0.706,0.842,2,-5.479,1,0.0501,0.126,0.00694,0.248,0.927,128.001
31,0.868,0.681,0,-9.205,0,0.0619,0.0387,0.578,0.0893,0.665,123.995
20,0.834,0.699,9,-11.855,0,0.0757,0.0311,0.376,0.0587,0.607,126.01
25,0.855,0.728,0,-7.569,1,0.0423,0.354,0.029,0.15,0.875,118.002
23,0.95,0.803,6,-9.407,1,0.104,0.00768,0.412,0.579,0.932,124.004
40,0.931,0.828,10,-5.223,0,0.172,0.289,2.23e-6,0.086,0.861,112.012
5,0.773,0.902,7,-3.36,0,0.0377,0.0537,0.0674,0.0685,0.667,118.977
22,0.816,0.422,10,-9.473,0,0.0603,9e-4,0.868,0.13,0.776,114.975
26,0.859,0.761,0,-4.872,1,0.275,0.164,0.297,0.778,0.688,119.961
52,0.74,0.762,5,-5.172,0,0.158,0.0657,0,0.182,0.829,115.085
28,0.733,0.857,1,-5.22,0,0.0774,0.0141,0.0195,0.097,0.963,119.952
53,0.72,0.731,1,-4.713,0,0.071,0.382,3.77e-6,0.147,0.716,99.972
43,0.871,0.817,7,-4.783,1,0.0855,0.0386,0.836,0.109,0.751,119.973
37,0.816,0.761,2,-3.941,0,0.0368,0.266,1.75e-6,0.0995,0.825,120.022
50,0.612,0.719,7,-6.451,1,0.287,0.542,7.76e-6,0.0424,0.893,201.978
47,0.774,0.733,0,-5.63,1,0.151,0.0695,0.0103,0.0475,0.404,125.113
44,0.774,0.573,1,-9.315,1,0.0647,0.0158,0.0628,0.132,0.475,101.976
46,0.734,0.887,1,-4.634,1,0.0286,0.0298,0.0419,0.18,0.961,118.954
45,0.861,0.917,4,-4.052,0,0.0906,0.0217,0.0588,0.208,0.715,127.953
49,0.864,0.574,11,-9.636,0,0.0711,0.0449,0.025,0.0502,0.653,116.046
42,0.75,0.779,7,-6.817,1,0.0497,0.0023,0.402,0.476,0.702,123.353
47,0.974,0.596,8,-7.835,0,0.226,0.156,0.513,0.418,0.92,121.513
37,0.762,0.927,6,-3.385,0,0.0659,0.0308,0.447,0.193,0.898,124.029
41,0.918,0.607,4,-7.584,0,0.0606,0.0297,8.5e-5,0.0864,0.419,124.003
43,0.715,0.905,7,-6.024,0,0.0835,0.0383,0.00233,0.302,0.562,125.96
31,0.798,0.832,0,-5.34,1,0.0916,0.167,0.0169,0.105,0.717,117.967
26,0.845,0.722,2,-5.669,1,0.0782,0.102,0.45,0.139,0.481,95.021
32,0.939,0.829,9,-5.911,1,0.25,0.105,0.159,0.216,0.799,127.055
63,0.85,0.669,0,-5.46,1,0.047,0.26,0.274,0.103,0.914,112.966
38,0.904,0.701,5,-9.145,0,0.0452,0.275,0.8,0.108,0.899,119.991
35,0.784,0.896,4,-7.604,0,0.211,0.711,0.0345,0.114,0.747,123.93
40,0.945,0.585,3,-6.667,0,0.192,0.293,6.8e-4,0.137,0.768,121.013
33,0.825,0.74,10,-7.354,1,0.0327,0.298,5.21e-6,0.309,0.935,128.018
20,0.658,0.856,7,-4.207,1,0.232,0.262,3.93e-6,0.116,0.796,204.058
54,0.879,0.849,9,-6.115,0,0.182,0.00844,0.371,0.0689,0.732,120.995
25,0.931,0.71,0,-4.677,0,0.0553,0.139,3.28e-5,0.0803,0.821,125.043
22,0.97,0.557,1,-5.723,1,0.144,0.348,0.0559,0.0878,0.514,124.998
20,0.962,0.629,9,-8.255,0,0.215,0.0976,0.00253,0.0655,0.907,124.902
35,0.744,0.872,0,-4.856,1,0.0865,0.0306,0.311,0.0706,0.559,127.035
39,0.86,0.736,9,-7.582,1,0.0501,0.031,0.89,0.228,0.493,124.015
39,0.915,0.583,2,-11.096,0,0.217,0.0434,0.00635,0.218,0.837,100.004
41,0.867,0.726,1,-9.168,1,0.0928,0.0777,0.677,0.0876,0.717,120.002
44,0.874,0.668,0,-8.293,1,0.0991,0.229,0,0.116,0.801,116.972
43,0.904,0.768,7,-4.961,1,0.237,0.141,0.0172,0.104,0.866,107.937
37,0.744,0.751,0,-5.297,1,0.0327,0.0113,0.912,0.0903,0.807,127.981
45,0.591,0.955,7,-3.217,1,0.107,0.0119,0.0135,0.0852,0.536,98.927
46,0.727,0.965,11,-4.186,0,0.0909,0.0259,2.29e-6,0.166,0.941,130.023
41,0.829,0.713,4,-7.843,0,0.0478,0.00414,0.00614,0.0569,0.828,114.959
49,0.817,0.683,10,-6.59,1,0.139,0.214,8.62e-6,0.0798,0.815,119.053
43,0.797,0.9,5,-5.39,0,0.278,0.077,4.36e-5,0.118,0.944,124.077
56,0.797,0.618,7,-7.672,0,0.0429,0.107,0.845,0.243,0.826,125.02
53,0.761,0.768,7,-7.586,1,0.0483,0.00347,0.755,0.519,0.818,123.324
51,0.651,0.596,5,-9.944,0,0.0429,0.5,0.062,0.105,0.42,172.782
44,0.868,0.609,6,-6.081,0,0.0796,0.0312,0.0129,0.254,0.92,133.99
39,0.962,0.823,11,-4.945,0,0.196,0.143,0.119,0.0698,0.691,126.023
42,0.881,0.951,11,-5.669,0,0.18,0.172,0.00885,0.093,0.732,126.954
44,0.682,0.799,10,-4.302,0,0.122,0.0981,0,0.315,0.864,107.892
40,0.761,0.733,0,-7.881,1,0.0953,0.132,0.314,0.0879,0.815,115.065
43,0.893,0.582,8,-8.087,1,0.15,0.2,0.0248,0.0749,0.761,99.988
42,0.848,0.823,10,-4.021,1,0.0766,0.499,0.916,0.155,0.862,125.022
39,0.822,0.891,1,-5.104,0,0.0641,0.213,0.464,0.0851,0.72,104.01
50,0.94,0.837,9,-4.143,0,0.146,0.079,2.63e-5,0.135,0.924,119.985
47,0.603,0.469,6,-8.925,0,0.0553,0.187,0.738,0.0932,0.705,175.901
41,0.826,0.89,0,-4.671,0,0.163,0.0067,4.6e-4,0.0659,0.558,124.056
55,0.896,0.684,1,-6.099,1,0.0731,0.0461,0.051,0.164,0.686,99.995
38,0.742,0.223,4,-17.542,1,0.0658,0.957,0.728,0.11,0.392,91.911
49,0.86,0.762,5,-7.874,0,0.0296,0.255,0.456,0.129,0.935,111.967
46,0.825,0.74,10,-7.354,1,0.0327,0.298,5.21e-6,0.309,0.935,128.018
38,0.945,0.734,10,-7.216,0,0.133,0.103,0.51,0.0929,0.624,123.976
40,0.823,0.86,2,-4.999,1,0.163,0.0594,7.44e-4,0.109,0.731,124.023
45,0.865,0.881,1,-6.812,1,0.13,0.43,0.195,0.314,0.851,128.042
40,0.672,0.978,9,-3.246,1,0.106,0.138,4.82e-4,0.212,0.567,126.022
40,0.701,0.851,11,-8.048,0,0.0385,8.55e-5,0.214,0.134,0.543,122.008
38,0.763,0.871,9,-6.332,0,0.0652,0.194,0.00107,0.265,0.849,127.998
37,0.969,0.623,10,-6.243,0,0.0915,0.0256,0.0327,0.0217,0.96,114.997
39,0.825,0.869,1,-5.335,1,0.334,0.0227,0.103,0.279,0.699,132.055
39,0.925,0.501,5,-8.752,0,0.164,0.0799,0.756,0.591,0.694,114.019
37,0.812,0.827,6,-5.251,1,0.0659,0.0114,4.53e-6,0.0776,0.899,115.006
43,0.797,0.493,11,-7.891,1,0.193,0.451,1.31e-4,0.118,0.624,91.009
37,0.774,0.71,9,-6.726,0,0.0747,0.419,3.77e-5,0.18,0.739,100.071
37,0.843,0.736,6,-7.972,1,0.0762,0.0378,0.54,0.0783,0.66,125.012
39,0.563,0.931,2,-3.12,0,0.0726,0.0841,0,0.276,0.503,135.951
1,0.825,0.87,10,-4.377,1,0.216,0.49,4.63e-5,0.0984,0.544,116.044
38,0.753,0.624,11,-5.824,1,0.0746,0.159,0.00113,0.135,0.792,98.962
45,0.651,0.908,5,-2.894,0,0.0604,0.335,1.46e-5,0.0624,0.701,96.002
50,0.816,0.761,2,-3.941,0,0.0368,0.264,1.86e-6,0.0995,0.827,120.008
40,0.886,0.712,6,-5.928,0,0.11,0.0021,0.593,0.0282,0.49,123.018
2,0.832,0.948,4,-3.979,0,0.0502,0.192,1.17e-4,0.0806,0.864,121.973
2,0.716,0.972,7,-4.281,1,0.0569,0.229,0.356,0.113,0.755,125.994
36,0.789,0.737,9,-4.501,1,0.049,0.00107,0.898,0.057,0.679,124.004
36,0.781,0.774,0,-6.161,1,0.0768,0.203,0,0.0635,0.783,104.995
1,0.601,0.974,6,-5.432,0,0.435,0.0338,4.76e-6,0.156,0.57,130.032
56,0.801,0.546,11,-7.256,1,0.132,0.28,0.929,0.141,0.902,94
38,0.626,0.619,1,-8.698,1,0.227,0.0659,6.07e-4,0.168,0.611,99.792
36,0.788,0.695,11,-6.492,0,0.0401,0.178,0.379,0.102,0.816,124.015
41,0.624,0.918,9,-8.647,0,0.0989,0.00471,0.761,0.0709,0.625,110.984
38,0.83,0.703,6,-5.74,1,0.0887,0.0786,1.13e-4,0.0624,0.779,123.006
35,0.931,0.819,10,-6.045,0,0.211,0.042,0.728,0.71,0.735,125.035
37,0.752,0.722,0,-7.507,0,0.207,0.0263,0.00396,0.0644,0.557,119.834
38,0.641,0.665,9,-5.027,0,0.339,0.491,0,0.06,0.618,200.388
36,0.497,0.915,0,-3.189,0,0.367,0.285,0,0.189,0.739,204.475
40,0.767,0.7,5,-8.253,1,0.184,0.268,0.736,0.105,0.548,127.973
2,0.769,0.931,5,-5.289,0,0.0495,0.598,0.0173,0.115,0.874,123.974
1,0.786,0.932,4,-4.575,0,0.0829,0.277,1.15e-4,0.17,0.888,126.95
58,0.617,0.844,9,-4.384,0,0.0764,0.0452,1.89e-4,0.0737,0.734,175.98
37,0.75,0.796,10,-5.968,0,0.146,0.00679,0,0.347,0.6,101.03
48,0.727,0.669,1,-6.835,1,0.0515,0.0344,0.00313,0.162,0.539,115.82
39,0.665,0.81,1,-5.164,1,0.0892,0.0216,1.13e-5,0.125,0.843,98.263
4,0.959,0.616,1,-8.142,1,0.281,0.111,0.0517,0.563,0.781,116.008
0,0.71,0.915,5,-4.548,1,0.0979,0.0208,0.0311,0.333,0.922,128.047
1,0.732,0.586,3,-7.934,0,0.0981,0.72,0,0.337,0.9,120.927
54,0.424,0.355,4,-6.883,0,0.0358,0.802,0,0.27,0.37,124.657
35,0.83,0.962,8,-6.955,1,0.187,0.239,0.00258,0.68,0.425,123.049
43,0.793,0.868,0,-4.001,1,0.173,0.0304,0.00961,0.085,0.85,124.985
35,0.825,0.845,10,-6.345,0,0.088,0.00423,0.719,0.182,0.764,123.034
0,0.819,0.825,3,-6.657,0,0.0654,0.144,0.673,0.0951,0.539,114.992
42,0.885,0.835,9,-3.238,0,0.142,0.197,2.13e-5,0.175,0.836,125.027
39,0.839,0.754,7,-7.325,0,0.147,0.181,2.27e-4,0.0504,0.665,120.034
41,0.711,0.929,0,-5.264,0,0.17,0.699,9.6e-4,0.293,0.759,110.064
1,0.878,0.814,0,-8.858,0,0.0623,0.0195,0.468,0.0515,0.844,123.026
59,0.625,0.939,8,-4.06,1,0.107,0.00768,0.888,0.0963,0.258,126.03
56,0.715,0.792,2,-6.4,0,0.0325,0.055,0.0236,0.269,0.357,128.024
50,0.696,0.945,2,-5.151,1,0.0868,0.0508,0.84,0.115,0.164,124.001
49,0.66,0.937,1,-1.098,1,0.18,0.0328,0.0683,0.497,0.449,128.112
50,0.655,0.976,10,-4.971,0,0.0485,0.0045,0.688,0.178,0.0729,126.032
48,0.708,0.863,9,-4.001,1,0.0606,0.00885,0.366,0.285,0.437,127.981
46,0.684,0.941,11,-2.971,0,0.0526,0.00942,1.28e-5,0.13,0.252,125.999
45,0.667,0.895,1,-3.885,1,0.111,0.00377,0.0894,0.346,0.568,127.98
48,0.607,0.949,9,-4.725,0,0.197,0.0992,7.07e-5,0.117,0.26,127.805
48,0.625,0.969,0,-4.016,0,0.124,0.00261,0.944,0.694,0.217,126.017
44,0.789,0.921,0,-2.195,1,0.0979,0.00601,0.868,0.129,0.302,128.004
42,0.789,0.926,1,-3.777,0,0.273,1.09e-4,2.79e-5,0.321,0.599,126.038
42,0.689,0.956,5,-3.837,0,0.101,0.0663,0.176,0.393,0.401,128.088
41,0.759,0.851,6,-3.796,1,0.158,2e-4,0.0941,0.16,0.151,125.968
48,0.751,0.969,9,-3.149,1,0.0771,4.13e-4,0.759,0.265,0.214,125.984
42,0.75,0.918,0,-2.993,1,0.119,7.14e-4,0.00609,0.303,0.394,126.015
39,0.828,0.734,9,-5.537,1,0.0901,0.00341,0.884,0.069,0.515,124.975
39,0.751,0.881,4,-3.422,0,0.197,0.0098,1.51e-4,0.365,0.449,128.016
38,0.593,0.94,1,-4.684,0,0.0432,0.00354,0.788,0.0963,0.0911,129.99
39,0.808,0.925,6,-2.855,1,0.183,0.00264,0.217,0.134,0.234,126.099
39,0.615,0.868,9,-4.473,0,0.0407,0.00898,0.0343,0.103,0.193,128.033
39,0.543,0.823,11,-6.076,0,0.0853,4.28e-4,0.849,0.0939,0.123,127.952
37,0.845,0.899,2,-2.861,1,0.505,0.00684,0.0169,0.0394,0.384,130.046
38,0.656,0.75,5,-4.594,0,0.0584,0.00207,0.874,0.117,0.119,126.04
38,0.682,0.862,5,-2.96,0,0.0364,0.00578,1.09e-5,0.0761,0.227,127.978
37,0.616,0.922,6,-3.046,0,0.111,0.0114,0.00523,0.244,0.272,128.027
37,0.69,0.858,2,-4.784,1,0.0694,0.00116,0.69,0.0422,0.491,126.014
34,0.732,0.93,0,-4.138,1,0.105,0.00281,0.727,0.173,0.571,126.027
34,0.73,0.969,1,-4.34,1,0.118,3.8e-4,0.179,0.159,0.259,127.968
35,0.759,0.881,2,-5.475,1,0.196,0.00968,0.114,0.0131,0.217,125.939
35,0.727,0.962,9,-3.633,1,0.0508,4.65e-4,0.504,0.0638,0.213,128.031
35,0.7,0.922,11,-4.517,0,0.326,0.0486,0.152,0.228,0.615,127.884
37,0.676,0.79,11,-5.246,0,0.066,0.0104,0.895,0.223,0.313,126.058
33,0.613,0.865,11,-4.258,0,0.0444,6e-4,0.816,0.492,0.832,124.985
33,0.753,0.959,1,-2.549,1,0.179,0.00549,0,0.278,0.751,126.046
32,0.697,0.94,0,-2.866,1,0.106,0.00102,0.0118,0.423,0.154,128.018
31,0.703,0.924,1,-6.696,0,0.0639,0.039,0.804,0.38,0.245,126.017
34,0.728,0.858,5,-4.523,1,0.107,0.00149,0.143,0.0759,0.553,129.996
29,0.907,0.917,1,-4.5,1,0.119,7.16e-4,0.175,0.0448,0.445,126.039
32,0.579,0.955,1,-2.974,1,0.0439,0.00314,0.577,0.387,0.524,125.914
30,0.806,0.826,11,-5.413,0,0.0943,1.76e-4,0.332,0.0815,0.435,126.024
31,0.696,0.938,7,-4.011,1,0.0943,0.00211,0.231,0.0812,0.427,128.048
29,0.649,0.924,1,-3.422,1,0.0557,6.48e-4,0.299,0.101,0.691,128.02
28,0.787,0.981,1,-2.725,1,0.213,0.014,0.00159,0.147,0.388,125.998
31,0.789,0.795,5,-4.72,1,0.0676,0.0246,0.617,0.0938,0.67,128.043
27,0.709,0.897,1,-4.852,1,0.235,0.00513,0.6,0.199,0.252,125.953
27,0.788,0.916,3,-3.248,0,0.121,0.3,0.0147,0.352,0.631,126.004
