speaker,background,type,gender,debate,day,order,sentence,PERSON,ORG,GPE,NORP,LAW,LOC,polarity_sentiment,dem_candidate_full_name
Kamala Harris,,Candidate,female,4,1,910,"And so I became the first woman attorney general of California, the second black woman elected to the United States Senate, and I will tell you, that's part of why I'm running, because Donald Trump, if he had his way, my story would not be possible.",Donald Trump,the United States Senate;,California;,,,,0.026666666666666682,
Kamala Harris,,Candidate,female,5,1,40,And what we saw today is Ambassador Sondland by his own words told us that everyone was in the loop.,Sondland,,,,,,0.6,
Kamala Harris,,Candidate,female,5,1,117,"I think that it's unfortunate that we have someone on this stage who is attempting to be the Democratic nominee for president of the United States, who during the Obama administration spent four years full time on Fox News criticizing President Obama...",Obama,Fox News;,the United States;,Democratic;,,,-0.08333333333333333,
Kamala Harris,,Candidate,female,5,1,117,"I think that it's unfortunate that we have someone on this stage who is attempting to be the Democratic nominee for president of the United States, who during the Obama administration spent four years full time on Fox News criticizing President Obama...",Obama,Fox News;,the United States;,Democratic;,,,-0.08333333333333333,
Kamala Harris,,Candidate,female,5,1,119,"... who has spent full time -- who has spent full time criticizing people on this stage as affiliated with the Democratic Party, when Donald Trump was elected, not even sworn in, buddied up to Steve Bannon to get a meeting with Donald Trump in the Trump Tower, fails to call a war criminal by what he is as a war criminal, and then spends full time during the course of this campaign, again, criticizing the Democratic Party.",Donald Trump,the Democratic Party;the Democratic Party;,,,,,-0.056250000000000015,
Kamala Harris,,Candidate,female,5,1,119,"... who has spent full time -- who has spent full time criticizing people on this stage as affiliated with the Democratic Party, when Donald Trump was elected, not even sworn in, buddied up to Steve Bannon to get a meeting with Donald Trump in the Trump Tower, fails to call a war criminal by what he is as a war criminal, and then spends full time during the course of this campaign, again, criticizing the Democratic Party.",Steve Bannon,the Democratic Party;the Democratic Party;,,,,,-0.056250000000000015,
Kamala Harris,,Candidate,female,5,1,119,"... who has spent full time -- who has spent full time criticizing people on this stage as affiliated with the Democratic Party, when Donald Trump was elected, not even sworn in, buddied up to Steve Bannon to get a meeting with Donald Trump in the Trump Tower, fails to call a war criminal by what he is as a war criminal, and then spends full time during the course of this campaign, again, criticizing the Democratic Party.",Donald Trump,the Democratic Party;the Democratic Party;,,,,,-0.056250000000000015,
Kamala Harris,,Candidate,female,5,1,120,"And by that, we need someone on that stage who has the ability to go toe-to-toe with Donald Trump and someone who has the ability to rebuild the Obama coalition and bring the party and the nation together.",Donald Trump,Obama;,,,,,0.0,
Kamala Harris,,Candidate,female,5,1,127,I've spent my entire career standing mostly in a courtroom speaking five words: Kamala Harris for the people.,Kamala Harris,,,,,,0.13333333333333333,Kamala Harris
Kamala Harris,,Candidate,female,5,1,301,"With all due deference to the fact that this is presidential debate, Donald Trump got punked.",Donald Trump,,,,,,-0.125,
Kamala Harris,,Candidate,female,5,1,304,"What Donald Trump has done from pulling out of the Paris agreement to pulling out of the Iran nuclear deal to consistently turning a back on people who have stood with us in difficult times, including most recently the Kurds, points out that Donald Trump is the greatest threat to the national security of our nation at this moment.",Donald Trump,,Iran;Paris;,Kurds;,,,0.20833333333333331,
Kamala Harris,,Candidate,female,5,1,304,"What Donald Trump has done from pulling out of the Paris agreement to pulling out of the Iran nuclear deal to consistently turning a back on people who have stood with us in difficult times, including most recently the Kurds, points out that Donald Trump is the greatest threat to the national security of our nation at this moment.",Donald Trump,,Iran;Paris;,Kurds;,,,0.20833333333333331,
Kamala Harris,,Candidate,female,5,1,403,And we've got to re-create the Obama coalition to win.,Obama,,,,,,0.8,
Kamala Harris,,Candidate,female,5,1,596,"And to fight this fight, I believe we have to have the ability to not only have a nominee who can go toe to toe with Donald Trump -- and I have taken on Jeff Sessions, I've taken on Bill Barr, I have taken on Brett Kavanaugh.",Brett Kavanaugh,,,,,,0.0,
Kamala Harris,,Candidate,female,5,1,596,"And to fight this fight, I believe we have to have the ability to not only have a nominee who can go toe to toe with Donald Trump -- and I have taken on Jeff Sessions, I've taken on Bill Barr, I have taken on Brett Kavanaugh.",Bill Barr,,,,,,0.0,Bill de Blasio
Kamala Harris,,Candidate,female,5,1,596,"And to fight this fight, I believe we have to have the ability to not only have a nominee who can go toe to toe with Donald Trump -- and I have taken on Jeff Sessions, I've taken on Bill Barr, I have taken on Brett Kavanaugh.",Jeff Sessions,,,,,,0.0,
Kamala Harris,,Candidate,female,5,1,596,"And to fight this fight, I believe we have to have the ability to not only have a nominee who can go toe to toe with Donald Trump -- and I have taken on Jeff Sessions, I've taken on Bill Barr, I have taken on Brett Kavanaugh.",Donald Trump,,,,,,0.0,
Kirsten Gillibrand,,Candidate,female,1,2,75,"I wrote the part in Senator Sanders' bill - I wrote the part in Senator Sanders' bill that is the transition, which merges what the two senators said.",Sanders,,,,,,0.0,Bernie Sanders
Kirsten Gillibrand,,Candidate,female,1,2,75,"I wrote the part in Senator Sanders' bill - I wrote the part in Senator Sanders' bill that is the transition, which merges what the two senators said.",Sanders,,,,,,0.0,Bernie Sanders
Kirsten Gillibrand,,Candidate,female,1,2,148,"So the plan that Senator Sanders and I and others support, Medicare-for-all, is how you get to single payer.",Sanders,Medicare;,,,,,-0.07142857142857142,Bernie Sanders
Kirsten Gillibrand,,Candidate,female,1,2,306,"Well, one of the worst things about President Trump that he's done to this country is he's torn apart the moral fabric of who we are.",Trump,,,,,,-0.5,
Kirsten Gillibrand,,Candidate,female,1,2,308,"But the worst thing President Trump has done is he's diverted the funds away from cross-border terrorism, cross-border human trafficking, drug trafficking, and gun trafficking, and he's given that money to the for-profit prisons.",Trump,,,,,,-0.5,
Kirsten Gillibrand,,Candidate,female,1,2,478,"Well, first of all, where Bernie left off, we've heard a lot of good ideas on this stage tonight and a lot of plans, but the truth is, until you go to the root of the corruption, the money in politics, the fact that Washington is run by the special interests, you are never going to solve any of these problems.",Bernie,,Washington;,,,,0.3267857142857143,Bernie Sanders
Kirsten Gillibrand,,Candidate,female,1,2,511,"And I have the most comprehensive approach to do it with clean elections, publicly funded elections, so we restore the power of our democracy into the hands of the voters, not into the Koch brothers.",Koch,,,,,,0.2888888888888889,
Kirsten Gillibrand,,Candidate,female,1,2,512,Imagine - we're in Florida - imagine the Parkland kids having as much power in our democracy as the Koch brothers or the NRA.,Koch,NRA;Parkland;,Florida;,,,,0.2,
Kirsten Gillibrand,,Candidate,female,1,2,534,Women's reproductive rights are under assault by President Trump and the Republican Party.,Trump,the Republican Party;,,,,,0.0,
Kirsten Gillibrand,,Candidate,female,1,2,534,Wade right now.,Wade,,,,,,0.2857142857142857,
Kirsten Gillibrand,,Candidate,female,1,2,536,"That's how we got to Hyde, that's how the Hyde Amendment was created, a compromise by leaders of both parties.",Hyde,,,,the Hyde Amendment;,,0.0,
Kirsten Gillibrand,,Candidate,female,1,2,537,"When we beat President Trump and Mitch McConnell walks into the Oval Office, God forbid, to do negotiations, who do you want when that door closes to be sitting behind that desk, to fight for women's rights?",Mitch McConnell,,,,,,-0.4,
Kirsten Gillibrand,,Candidate,female,1,2,537,"When we beat President Trump and Mitch McConnell walks into the Oval Office, God forbid, to do negotiations, who do you want when that door closes to be sitting behind that desk, to fight for women's rights?",Trump,,,,,,-0.4,
Kirsten Gillibrand,,Candidate,female,1,2,741,President Trump is hellbent on starting a war with Iran.,Trump,,Iran;,,,,0.0,
Kirsten Gillibrand,,Candidate,female,1,2,798,But our rights are under attack like never before by President Trump and the Republicans who want to repeal Roe v.,Trump,,,Republicans;,Roe;,,0.0,
Kirsten Gillibrand,,Candidate,female,1,2,798,"Wade, which is why I went to the front lines in Georgia to fight for them.",Wade,,Georgia;,,,,0.0,
Kirsten Gillibrand,,Candidate,female,2,2,29,Beating Donald Trump definitely not impossible.,Donald Trump,,,,,,0.3333333333333333,
Kirsten Gillibrand,,Candidate,female,2,2,114,"When I was a young mother and had Theo as an infant, he had an allergic reaction to eggs and his whole body turned red and puffy.",Theo,,,,,,0.10000000000000002,
Kirsten Gillibrand,,Candidate,female,2,2,271,No president before President Trump enforced the law in the way he has enforced it.,Trump,,,,,,0.0,
Kirsten Gillibrand,,Candidate,female,2,2,360,"Again, President Trump, under his administration seven children died in his custody.",Trump,,,,,,0.0,
Kirsten Gillibrand,,Candidate,female,2,2,446,I sat -- I sat down with Eric Garner's mother.,Eric Garner's,,,,,,-0.1555555555555556,
Kirsten Gillibrand,,Candidate,female,2,2,543,"So I don't believe that it's the responsibility of Cory and Kamala to be the only voice that takes on these issues of institutional racism, systemic racism in our country.",Kamala,,,,,,0.0,Kamala Harris
Kirsten Gillibrand,,Candidate,female,2,2,543,"So I don't believe that it's the responsibility of Cory and Kamala to be the only voice that takes on these issues of institutional racism, systemic racism in our country.",Cory,,,,,,0.0,Cory Booker
Kirsten Gillibrand,,Candidate,female,2,2,544,"And I can talk to those white women in the suburbs that voted for Trump and explain to them what white privilege actually is, that when their son is walking down a street with a bag of M&Ms in his pocket, wearing a hoodie, his whiteness is what protects him from not being shot.",Trump,,,,,,-0.038888888888888896,
Kirsten Gillibrand,,Candidate,female,2,2,600,"I visited a family in Iowa who -- water spewed into her home, Fran Parr, it tossed her refrigerator upend, all the furniture was broken, all the dishes were broken, and mud was everywhere.",Fran Parr,,Iowa;,,,,-0.4,
Kirsten Gillibrand,,Candidate,female,2,2,601,When John F.,John F.,,,,,,0.0,John Delaney
Kirsten Gillibrand,,Candidate,female,2,2,601,"Kennedy said I want to put a man on the moon in the next 10 years, not because it's easy, but because it's hard, he knew it was going to be a measure of our innovation, our success, our ability to galvanize worldwide competition.",Kennedy,,,,,,0.11041666666666666,
Kirsten Gillibrand,,Candidate,female,2,2,646,"To the people of Michigan, I know exactly how I'd beat President Trump.",Trump,,Michigan;,,,,0.25,
Kirsten Gillibrand,,Candidate,female,2,2,745,And I want to address Vice President Biden directly.,Biden,,,,,,0.1,Joe Biden
Kirsten Gillibrand,,Candidate,female,2,2,746,"And I just need to understand as a woman who's worked my entire career as the primary wage earner, as the primary caregiver, in fact, the second -- my second son, Henry, is here, and I had him when I was a member of Congress.",Henry,Congress;,,,,,0.16,
Kirsten Gillibrand,,Candidate,female,2,2,747,"So under Vice President Biden's analysis, am I serving in Congress resulting in the deterioration of the family, because I had access to quality affordable day care?",Biden,Congress;,,,,,0.0,Joe Biden
Kirsten Gillibrand,,Candidate,female,2,2,897,"Donald trump has really torn apart the moral fabric of this country, dividing us on every racial line, every religious line, every socioeconomic line he can find.",Donald trump,,,,,,0.06666666666666668,
Kirsten Gillibrand,,Candidate,female,2,2,899,I also know how to beat Donald Trump.,Donald Trump,,,,,,0.0,
Marianne Williamson,,Candidate,female,1,2,189,"You know, I want to say that while I agree with - and I'm with Senator Bennet and others, but I agree with almost everything here - I'll tell you one thing, it's really nice if we've got all these plans, but if you think we're going to beat Donald Trump by just having all these plans, you've got another thing coming, because he didn't win by saying he had a plan.",Donald Trump,,,,,,0.7,
Marianne Williamson,,Candidate,female,1,2,189,"You know, I want to say that while I agree with - and I'm with Senator Bennet and others, but I agree with almost everything here - I'll tell you one thing, it's really nice if we've got all these plans, but if you think we're going to beat Donald Trump by just having all these plans, you've got another thing coming, because he didn't win by saying he had a plan.",Bennet,,,,,,0.7,Michael Bennet
Marianne Williamson,,Candidate,female,1,2,295,"What Donald Trump has done to these children - and it's not just in Colorado - Governor, you're right, it is kidnapping, and it's extremely important for us to realize that.",Donald Trump,,Colorado;,,,,0.3428571428571429,
Marianne Williamson,,Candidate,female,1,2,301,"And what President - and what President Trump has done is not only attack these children, not only demonize these immigrants, he is attacking a basic principle of America's moral core.",Trump,,America;,,,,0.0,
Marianne Williamson,,Candidate,female,1,2,598,John Kennedy - John Kennedy . ..,John Kennedy - John Kennedy,,,,,,0.0,John Delaney
Marianne Williamson,,Candidate,female,1,2,600,. . . did not say - John Kennedy did not say - I have a plan to get a man to the moon and so we're going to do it and I think we can all work and maybe we can get a man on the moon.,John Kennedy,,,,,,0.0,
Marianne Williamson,,Candidate,female,1,2,600,"John Kennedy said, by the end of this decade, we are going to put a man on the moon.",John Kennedy,,,,,,0.0,
Marianne Williamson,,Candidate,female,1,2,601,Because John Kennedy was back in the day when politics included the people and included imagination and included great dreams and included great plans.,John Kennedy,,,,,,0.5333333333333333,
Marianne Williamson,,Candidate,female,1,2,779,I'm sorry we haven't talked more tonight about how we're going to beat Donald Trump.,Donald Trump,,,,,,0.0,
Marianne Williamson,,Candidate,female,1,2,779,I have an idea about Donald Trump.,Donald Trump,,,,,,0.0,
Marianne Williamson,,Candidate,female,1,2,779,Donald Trump is not going to be beaten just by insider politics talk.,Donald Trump,,,,,,0.0,
Marianne Williamson,,Candidate,female,2,1,15,"I'm Marianne Williamson, and that's why I'm running for president.",Marianne Williamson,,,,,,0.0,Marianne Williamson
Marianne Williamson,,Candidate,female,2,1,200,I don't know if Senator Warren said that about me specifically.,Warren,,,,,,0.0,Elizabeth Warren
Marianne Williamson,,Candidate,female,2,1,200,I admire very much what Senator Warren has said and what Bernie has said.,Bernie,,,,,,0.26,Bernie Sanders
Marianne Williamson,,Candidate,female,2,1,200,I admire very much what Senator Warren has said and what Bernie has said.,Warren,,,,,,0.26,Elizabeth Warren
Marianne Williamson,,Candidate,female,2,1,201,"But I have to say, I have -- I'm normally way over there with Bernie and Elizabeth on this one.",Elizabeth,,,,,,0.15,Elizabeth Warren
Marianne Williamson,,Candidate,female,2,1,201,"But I have to say, I have -- I'm normally way over there with Bernie and Elizabeth on this one.",Bernie,,,,,,0.15,Bernie Sanders
Marianne Williamson,,Candidate,female,2,1,619,"And if the Democrats don't start saying it, then why would those people feel that they're there for us and if those people don't feel it, they won't vote for us, and Donald Trump will win.",Donald Trump,,,Democrats;,,,0.8,
Marianne Williamson,,Candidate,female,2,1,670,I appreciate what Congressman O'Rourke has said.,O'Rourke,,,,,,0.0,Beto O'Rourke
Marianne Williamson,,Candidate,female,2,1,807,"So if a few people take advantage, but there are four or five people who were going to take the money that they then have in the bank -- when you look at this $1.5 trillion college debt -- this is why I agree with Bernie, or I would be -- OK, why don't we swap it?",Bernie,,,,,,0.15,Bernie Sanders
Marianne Williamson,,Candidate,female,2,1,930,"Yes, our problem is not just that we need to defeat Donald Trump.",Donald Trump,,,,,,0.0,
Marianne Williamson,,Candidate,female,2,1,931,Those things will not defeat Donald Trump.,Donald Trump,,,,,,0.0,
Marianne Williamson,,Candidate,female,2,1,933,"And until the Democratic Party is ready to speak to the deeper corruption, knowing that we ourselves sometimes because of our own corporate donations have participated, than I'm afraid those who vote for Trump will continue to vote for Trump and those who might not like Donald Trump will continue to stay home.",Donald Trump,Trump;Trump;the Democratic Party;,,,,,0.05000000000000002,
Marianne Williamson,,Candidate,female,2,1,934,"I want a politics that speaks to the heart, because the only way to fight -- you keep talking about how we're going to fight Donald Trump.",Donald Trump,,,,,,0.0,
Michael Bennet,,Candidate,male,1,2,61,"Well, look, first of all, I agree completely with Bernie about what the fundamental challenge we're facing as a country is, 40 years of no economic growth for 90 percent of the American people; 160,000 families in the top .1 percent have the same wealth as the bottom 90 percent; and we've got the worst income inequality that we've had in 100 years.",Bernie,,,American;,,,-0.03571428571428571,Bernie Sanders
Michael Bennet,,Candidate,male,1,2,65,Bernie . ..,Bernie,,,,,,0.0,Bernie Sanders
Michael Bennet,,Candidate,male,1,2,67,"Bernie - if I could just finish, Bernie mentioned that - the taxes that we would have to pay.",Bernie,Bernie;,,,,,0.0,Bernie Sanders
Michael Bennet,,Candidate,male,1,2,198,"And I thought the vice president was very moving about this and Mayor Pete, as well.",Pete,,,,,,0.2,Pete Buttigieg
Michael Bennet,,Candidate,male,1,2,201,"When Senator Sanders says that Canada is single payer, there are 35 million people in Canada.",Sanders,,Canada;Canada;,,,,-0.07142857142857142,Bernie Sanders
Michael Bennet,,Candidate,male,1,2,201,"And for them, it would be Medicare-for-all, as Mayor Buttigieg says.",Buttigieg,Medicare;,,,,,0.0,Pete Buttigieg
Michael Bennet,,Candidate,male,1,2,203,"Also, I will say - Bernie is a very honest person.",Bernie,,,,,,0.78,Bernie Sanders
Michael Bennet,,Candidate,male,1,2,364,"And for Donald Trump to be doing what he's doing to children and their families at the border - I say this as somebody who wrote the immigration bill in 2013 that created a pathway to citizenship for 11 million people in this country - that had the most progressive Dream Act that's ever been conceived, much less passed, and got 68 votes in the Senate - that had $46 billion of border security in it that was sophisticated, 21st century border security, not a medieval wall . ..",Donald Trump,Senate;,,,Dream Act;,,0.16666666666666669,
Michael Bennet,,Candidate,male,1,2,485,"Gridlock will not magically disappear as long as Mitch McConnell is there, first.",Mitch McConnell,Gridlock;,,,,,-0.016666666666666663,
Michael Bennet,,Candidate,male,1,2,487,I agree with what Senator Gillibrand was saying.,Gillibrand,,,,,,0.0,Kirsten Gillibrand
Michael Bennet,,Candidate,male,1,2,491,All of those things has happened since Vice President Biden was in the Senate.,Biden,Senate;,,,,,0.0,Joe Biden
Michael Bennet,,Candidate,male,1,2,497,"Chuck, the problem with what the vice president . ..",Chuck,,,,,,0.0,
Michael Bennet,,Candidate,male,1,2,502,"Sometimes you do have to beat them, but - but the deal that he talked about with Mitch McConnell was a complete victory for the tea party.",Mitch McConnell,,,,,,0.1,
Michael Bennet,,Candidate,male,1,2,502,It extended the Bush tax cuts permanently.,Bush,,,,,,0.0,
Michael Bennet,,Candidate,male,1,2,503,"We lost that economic argument, because that deal extended almost all those Bush tax cuts permanently and put in place the mindless cuts that we still are dealing with today that are called the sequester.",Bush,,,,,,0.0,
Michael Bennet,,Candidate,male,1,2,503,That was a great deal for Mitch McConnell.,Mitch McConnell,,,,,,0.8,
Michael Bennet,,Candidate,male,1,2,619,Climate change and the lack of economic mobility Bernie talks about.,Bernie,,,,,,0.2,Bernie Sanders
Michael Bennet,,Candidate,male,1,2,787,"And I believe we need to build a broad coalition of Americans to beat Donald Trump, end the corruption in Washington, and build a new era of American democracy and American opportunity.",Donald Trump,,Washington;,American;American;Americans;,,,0.04971590909090909,
Michael Bennet,,Candidate,male,2,2,14,"Their parents have exactly the same hopes for them that my parents had for me, and that Susan and I have for our three children.",Susan,,,,,,0.125,
Michael Bennet,,Candidate,male,2,2,16,"Empty promises won't beat Donald Trump, I can.",Donald Trump,,,,,,-0.1,
Michael Bennet,,Candidate,male,2,2,154,"That is totally different from the plan that Senator Warren and Senator Sanders and Senator Harris have proposed, which would make illegal employer based health insurance in this country and massively raise taxes on the middle class to the tune of $30 trillion.",Harris,,,,,,-0.125,Kamala Harris
Michael Bennet,,Candidate,male,2,2,154,"That is totally different from the plan that Senator Warren and Senator Sanders and Senator Harris have proposed, which would make illegal employer based health insurance in this country and massively raise taxes on the middle class to the tune of $30 trillion.",Sanders,,,,,,-0.125,Bernie Sanders
Michael Bennet,,Candidate,male,2,2,154,"That is totally different from the plan that Senator Warren and Senator Sanders and Senator Harris have proposed, which would make illegal employer based health insurance in this country and massively raise taxes on the middle class to the tune of $30 trillion.",Warren,,,,,,-0.125,Elizabeth Warren
Michael Bennet,,Candidate,male,2,2,155,"As Joe Biden said, we don't need to do that.",Joe Biden,,,,,,0.0,Joe Biden
Michael Bennet,,Candidate,male,2,2,170,"Senator Harris is my friend as well, but I have to say if we can't admit -- if we can't admit tonight what's in the plan, which is banning employer based insurance, we're not going to be able to admit that when Donald Trump is accusing democrats of doing that as well.",Donald Trump,,,democrats;,,,0.5,
Michael Bennet,,Candidate,male,2,2,170,"Senator Harris is my friend as well, but I have to say if we can't admit -- if we can't admit tonight what's in the plan, which is banning employer based insurance, we're not going to be able to admit that when Donald Trump is accusing democrats of doing that as well.",Harris,,,democrats;,,,0.5,Kamala Harris
Michael Bennet,,Candidate,male,2,2,205,"Bernie Sanders, who said last night he wrote the damn bill, and he did, just like I wrote the damn public option bill, is the guy who says it will cost $32 trillion and that we're going to have to raise those taxes to pay for it.",Bernie Sanders,,,,,,0.0,Bernie Sanders
Michael Bennet,,Candidate,male,2,2,246,"And for those reasons, I was part of the Gang of Eight that wrote -- I wrote the immigration bill in 2013 with John McCain that passed the Senate with 68 votes, that gave a pathway to citizenship for the 11 million undocumented people that are here, that would pass the most progressive DREAM Act that had ever been conceived, much less passed on the floor of the Senate, and had $46 billion of border security.",John McCain,Senate;Senate;,,,DREAM Act;,,0.16666666666666669,John Hickenlooper
Michael Bennet,,Candidate,male,2,2,265,The symbol of this country before Donald Trump was president was the Statue of Liberty.,Donald Trump,,,,,,0.0,
Michael Bennet,,Candidate,male,2,2,265,"That should be the symbol of the United States of America, not Donald Trump's words.",Donald Trump's,,the United States of America;,,,,0.0,
Michael Bennet,,Candidate,male,2,2,509,"Second, Don, I want to answer your question by tagging on the conversation we were just having.",Don,,,,,,0.0,
Michael Bennet,,Candidate,male,2,2,515,"And let me tell you something else, Don.",Don,,,,,,0.0,
Michael Bennet,,Candidate,male,2,2,515,I believe you can draw a straight line from slavery through Jim Crow through the banking and the redlining to the mass incarceration that we were talking about on this stage a few minutes ago.,Jim Crow,,,,,,0.0,
Michael Bennet,,Candidate,male,2,2,721,"Dana, this goes to the last question you asked, as well, which is, how are we going to remain competitive?",Dana,,,,,,0.0,
Michael Bennet,,Candidate,male,2,2,849,"And I just want to make sure whatever we do doesn't end up with an acquittal by Mitch McConnell in the Senate, which it surely would.",Mitch McConnell,Senate;,,,,,0.5,
Michael Bennet,,Candidate,male,2,2,849,And then President Trump would be running saying that he had been acquitted by the United States Congress.,Trump,the United States Congress;,,,,,0.0,
Michael Bennet,,Candidate,male,2,2,850,I believe we have a moral obligation to beat Donald Trump.,Donald Trump,,,,,,0.0,
Michael Bennet,,Candidate,male,2,2,852,Donald Trump should be the last climate denier that's ever in the White House.,Donald Trump,,,,,,0.0,
Michael Bennet,,Candidate,male,2,2,867,And I'm glad that Secretary Castro has the ambition...,Castro,,,,,,0.5,Julian Castro
Michael Bennet,,Candidate,male,2,2,885,"I think that we have an incredible opportunity in front of us, all of us, to come together just as our parents and grandparents did before them, and face challenges even harder than the ones that we face, but the only way we're going to be able to do it is to put the divisive politics of Donald Trump behind us and the divisive politics of the last 10 years behind us.",Donald Trump,,,,,,0.07142857142857142,
Michael Bennet,,Candidate,male,2,2,886,"We need to come together united against a broken Washington, make Donald Trump a one-term president, and begin to govern this country again for our kids and our grandkids who cannot do it for themselves.",Donald Trump,,Washington;,,,,-0.4,
Mike Bloomberg,,Candidate,male,9,1,11,I don't think there's any chance of the senator beating President Trump.,Trump,,,,,,0.0,
Mike Bloomberg,,Candidate,male,9,1,11,That's just not a way that you go and start building the coalition that the Sanders camp thinks that they can do.,Sanders,,,,,,0.0,Bernie Sanders
Mike Bloomberg,,Candidate,male,9,1,11,"And if he goes and is the candidate, we will have Donald Trump for another four years.",Donald Trump,,,,,,0.0,
Mike Bloomberg,,Candidate,male,9,1,27,"One is, who can beat Donald Trump?",Donald Trump,,,,,,0.0,
Mike Bloomberg,,Candidate,male,9,1,28,"I know how to take on an arrogant conman like Donald Trump, that comes from New York.",Donald Trump,,New York;,,,,0.13636363636363635,
Mike Bloomberg,,Candidate,male,9,1,29,"And I'm spending that money to get rid of Donald Trump, the worst president we have ever had.",Donald Trump,,,,,,-1.0,
Mike Bloomberg,,Candidate,male,9,1,552,I can't think of a ways that would make it easier for Donald Trump to get re-elected than listening to this conversation.,Donald Trump,,,,,,0.0,
Mike Bloomberg,,Candidate,male,9,1,588,"And if you take a look at my plans, the first thing I would do is try to convince Congress, because they've got to do it, we can't just order it, to roll back the tax cuts that the Trump administration put in with the -- through Congress.",Trump,Congress;Congress;,,,,,0.125,
Mike Bloomberg,,Candidate,male,9,1,743,"Look, this is a management job, and Donald Trump's not a manager.",Donald Trump's,,,,,,0.0,
Mike Bloomberg,,Candidate,male,10,1,61,I -- I think that Donald Trump thinks it would be better if he's president.,Donald Trump,,,,,,0.5,
Mike Bloomberg,,Candidate,male,10,1,62,Vladimir Putin thinks that Donald Trump should be president of the United States.,Donald Trump,,the United States;,,,,0.0,
Mike Bloomberg,,Candidate,male,10,1,62,Vladimir Putin thinks that Donald Trump should be president of the United States.,Vladimir Putin,,the United States;,,,,0.0,
Mike Bloomberg,,Candidate,male,10,1,374,Gayle...,Gayle,,,,,,0.0,
Mike Bloomberg,,Candidate,male,10,1,380,All of the new Democrats that came in and put Nancy Pelosi in charge and gave the Congress the ability to control this president...,Nancy Pelosi,Congress;,,Democrats;,,,0.13636363636363635,
Mike Bloomberg,,Candidate,male,10,1,388,"If you keep on going, we will elect Bernie.",Bernie,,,,,,0.8,Bernie Sanders
Mike Bloomberg,,Candidate,male,10,1,388,Bernie will lose to Donald Trump.,Donald Trump,Bernie;,,,,,0.0,
Mike Bloomberg,,Candidate,male,10,1,388,And Donald Trump and the House and the Senate and some of the statehouses will all go red.,Donald Trump,Senate;House;,,,,,0.0,
Mike Bloomberg,,Candidate,male,10,1,463,Moms Demand Action and Everytown.,Everytown,,,,,,0.1,
Mike Bloomberg,,Candidate,male,10,1,465,And certainly Senator Sanders has supported the NRA.,Sanders,NRA;,,,,,0.21428571428571427,Bernie Sanders
Pete Buttigieg,,Candidate,male,1,2,83,Buenas Noches.,Buenas Noches,,,,,,0.0,
Pete Buttigieg,,Candidate,male,1,2,405,"My community is in anguish right now because of an officer-involved shooting, a black man, Eric Logan, killed by a white officer.",Eric Logan,,,,,,-0.020238095238095243,
Pete Buttigieg,,Candidate,male,1,2,406,"And I could walk you through all of the things that we have done as a community, all of the steps that we took, from bias training to de-escalation, but it didn't save the life of Eric Logan.",Eric Logan,,,,,,0.0,
Pete Buttigieg,,Candidate,male,2,1,37,It is even bigger than the emergency of the Trump presidency.,Trump,,,,,,0.0,
Pete Buttigieg,,Candidate,male,2,1,37,Ask yourself how somebody like Donald Trump ever gets within cheating distance of the Oval Office in the first place.,Donald Trump,the Oval Office;,,,,,0.25,
Pete Buttigieg,,Candidate,male,2,1,600,"We will deal with climate, if and only if we win the presidency, if and only if we beat Donald Trump.",Donald Trump,,,,,,0.26666666666666666,
Pete Buttigieg,,Candidate,male,2,1,796,"Under President Obama, they were held accountable for whether they delivered results.",Obama,,,,,,0.0,
Pete Buttigieg,,Candidate,male,2,1,796,"President Trump, under a secretary of education who regrettably is from this state, did away with those rules.",Trump,,,,,,0.0,
Pete Buttigieg,,Candidate,male,2,1,909,"... when David Duke -- when David Duke ran for Congress -- ran for governor, the Republican Party, 20 years ago, ran away from him.",David Duke,the Republican Party;Congress;,,,,,0.0,
Pete Buttigieg,,Candidate,male,2,1,909,"... when David Duke -- when David Duke ran for Congress -- ran for governor, the Republican Party, 20 years ago, ran away from him.",David Duke,the Republican Party;Congress;,,,,,0.0,
Pete Buttigieg,,Candidate,male,3,1,131,"The problem, Senator Sanders, with that damn bill that you wrote, and that Senator Warren backs, is that it doesn't trust the American people.",Warren,,,American;,,,0.0,Elizabeth Warren
Pete Buttigieg,,Candidate,male,3,1,131,"The problem, Senator Sanders, with that damn bill that you wrote, and that Senator Warren backs, is that it doesn't trust the American people.",Sanders,,,American;,,,0.0,Bernie Sanders
Pete Buttigieg,,Candidate,male,3,1,237,"I have proposed the most comprehensive vision to tackle systemic racism in every one of these areas, marshaling as many resources as went into the Marshall plan that rebuilt Europe, but this time, a Douglass plan that we invest right here at home, to make sure that we're not only dealing with things like the over-incarceration of black Americans, but also black solutions, entrepreneurship, raising to 25 percent...",Marshall,Douglass;,,Americans;,,Europe;,0.20748299319727886,
Pete Buttigieg,,Candidate,male,3,1,495,"You know, when I first got into this race, I remember President Trump scoffed and said he'd like to see me making a deal with Xi Jinping.",Xi Jinping,,,,,,0.25,
Pete Buttigieg,,Candidate,male,3,1,495,"You know, when I first got into this race, I remember President Trump scoffed and said he'd like to see me making a deal with Xi Jinping.",Trump,,,,,,0.25,
Pete Buttigieg,,Candidate,male,3,1,495,I'd like to see him making a deal with Xi Jinping.,Xi Jinping,,,,,,0.0,
