word,lang,poet,century
شور,fa,Ferdowsi,4
بنزدیک,fa,Ferdowsi,4
چتر,fa,Ferdowsi,4
آرم,fa,Ferdowsi,4
یار,fa,Ferdowsi,4
خوبی,fa,Ferdowsi,4
همال,fa,Ferdowsi,4
روزه,fa,Ferdowsi,4
لرزان,ar,Ferdowsi,4
زمین,fa,Ferdowsi,4
بدو,ar,Ferdowsi,4
خسته,fa,Ferdowsi,4
شاهنشهی,fa,Ferdowsi,4
بروی,fa,Ferdowsi,4
گنج,fa,Ferdowsi,4
برکشید,fa,Ferdowsi,4
آفتاب,fa,Ferdowsi,4
هیتال,ar,Ferdowsi,4
نگه,fa,Ferdowsi,4
برگرددت,fa,Ferdowsi,4
وز,fa,Ferdowsi,4
گوهر,fa,Ferdowsi,4
ترا,fa,Ferdowsi,4
سال,fa,Ferdowsi,4
بهامون,fa,Ferdowsi,4
مهان,fa,Ferdowsi,4
دادگر,fa,Ferdowsi,4
ازین,fa,Ferdowsi,4
رنج,fa,Ferdowsi,4
کره,fa,Ferdowsi,4
ارجاسپ,fa,Ferdowsi,4
ازین,fa,Ferdowsi,4
غم,ar,Ferdowsi,4
کپی,fa,Ferdowsi,4
حلقهٔ,ar,Ferdowsi,4
استاده‌ام,fa,Ferdowsi,4
برفتند,fa,Ferdowsi,4
دلیر,fa,Ferdowsi,4
آفرین,fa,Ferdowsi,4
سحاب,ar,Ferdowsi,4
هفته,fa,Ferdowsi,4
یازان,fa,Ferdowsi,4
گرد,fa,Ferdowsi,4
شهریار,fa,Ferdowsi,4
بربست,fa,Ferdowsi,4
آشکار,fa,Ferdowsi,4
نیارست,fa,Ferdowsi,4
همی,fa,Ferdowsi,4
نیک,fa,Ferdowsi,4
برفتند,fa,Ferdowsi,4
بباید,fa,Ferdowsi,4
بشست,fa,Ferdowsi,4
شیران,fa,Ferdowsi,4
پسند,fa,Ferdowsi,4
بی‌همال,fa,Ferdowsi,4
بجا,ar,Ferdowsi,4
هندی,fa,Ferdowsi,4
نشیب,fa,Ferdowsi,4
دژ,fa,Ferdowsi,4
غلام,ar,Ferdowsi,4
پرخاشجوی,fa,Ferdowsi,4
مهربان,fa,Ferdowsi,4
اندیشه,fa,Ferdowsi,4
آنک,fa,Ferdowsi,4
اندیشه,fa,Ferdowsi,4
تنش,fa,Ferdowsi,4
پندها,fa,Ferdowsi,4
بدو,ar,Ferdowsi,4
اندرون,fa,Ferdowsi,4
لشکر,fa,Ferdowsi,4
اندرین,fa,Ferdowsi,4
پر,fa,Ferdowsi,4
کودک,fa,Ferdowsi,4
بایرانیان,fa,Ferdowsi,4
بدر,fa,Ferdowsi,4
بهر,fa,Ferdowsi,4
زردروی,fa,Ferdowsi,4
همی,fa,Ferdowsi,4
روشن‌روان,fa,Ferdowsi,4
بدو,ar,Ferdowsi,4
ماه,fa,Ferdowsi,4
روا,fa,Ferdowsi,4
یکدگر,fa,Ferdowsi,4
شادمانیم,fa,Ferdowsi,4
پیکر,fa,Ferdowsi,4
فرستاده,fa,Ferdowsi,4
مویها,fa,Ferdowsi,4
شهنشاه,fa,Ferdowsi,4
دژ,fa,Ferdowsi,4
سرای,fa,Ferdowsi,4
فرمان,fa,Ferdowsi,4
تخت,fa,Ferdowsi,4
پر,fa,Ferdowsi,4
همی,fa,Ferdowsi,4
برسان,fa,Ferdowsi,4
بگویش,fa,Ferdowsi,4
کشور,fa,Ferdowsi,4
جهان,fa,Ferdowsi,4
سرکشان,fa,Ferdowsi,4
رنج,fa,Ferdowsi,4
بابک,fa,Ferdowsi,4
فرستاده,fa,Ferdowsi,4
دانی,fa,Ferdowsi,4
نیای,fa,Ferdowsi,4
هیونان,ar,Ferdowsi,4
ختن,fa,Ferdowsi,4
مردی,fa,Ferdowsi,4
نویسید,fa,Ferdowsi,4
گوهر,fa,Ferdowsi,4
خاک,fa,Ferdowsi,4
شاه,fa,Ferdowsi,4
تهی,fa,Ferdowsi,4
ببوسید,fa,Ferdowsi,4
گیتی,fa,Ferdowsi,4
شاه,fa,Ferdowsi,4
جداشد,fa,Ferdowsi,4
پر,fa,Ferdowsi,4
جامهٔ,fa,Ferdowsi,4
گودرز,fa,Ferdowsi,4
همی,fa,Ferdowsi,4
دست,fa,Ferdowsi,4
درآمد,fa,Ferdowsi,4
خسرو,fa,Ferdowsi,4
فرشیدورد,fa,Ferdowsi,4
جهاندار,fa,Ferdowsi,4
هوش,fa,Ferdowsi,4
پند,fa,Ferdowsi,4
جنگ,fa,Ferdowsi,4
بلند,ar,Nizami,6
مرهم,fa,Nizami,6
گلی,fa,Nizami,6
ریاضت,ar,Nizami,6
حرف,ar,Nizami,6
سرافکنده,fa,Nizami,6
هفتصد,ar,Nizami,6
نیک,fa,Nizami,6
بزم,fa,Nizami,6
قطره‌های,ar,Nizami,6
علم,ar,Nizami,6
اوج,fa,Nizami,6
نگاری,fa,Nizami,6
ساقی,ar,Nizami,6
شه,fa,Nizami,6
گشته,fa,Nizami,6
سگانم,fa,Nizami,6
تازیانه,fa,Nizami,6
بگریخته,fa,Nizami,6
موی,ar,Nizami,6
دریده,fa,Nizami,6
کمرکش,fa,Nizami,6
برون,fa,Nizami,6
طلسمی,ar,Nizami,6
مه,fa,Nizami,6
سپر,fa,Nizami,6
سلطان,ar,Nizami,6
زن,fa,Nizami,6
اندر,fa,Nizami,6
زبان,fa,Nizami,6
دوک,fa,Nizami,6
گراز,fa,Nizami,6
سرخ,fa,Nizami,6
چوپان,fa,Nizami,6
پیچ,fa,Nizami,6
نبوده,fa,Nizami,6
اختیار,fa,Nizami,6
پرندش,fa,Nizami,6
پایان,fa,Nizami,6
بشکند,fa,Nizami,6
خبر,fa,Nizami,6
بست,fa,Nizami,6
سیم,fa,Nizami,6
سرخی,fa,Nizami,6
گور,fa,Nizami,6
بسر,fa,Nizami,6
برانداختم,fa,Nizami,6
ساعت,ar,Nizami,6
افسونگری,fa,Nizami,6
روم,fa,Nizami,6
دوز,fa,Nizami,6
دور,fa,Nizami,6
زخم,fa,Nizami,6
یکسر,fa,Nizami,6
خانه,fa,Nizami,6
پر,fa,Nizami,6
بخت,fa,Nizami,6
نبردی,fa,Nizami,6
شبدیز,fa,Nizami,6
روم,fa,Nizami,6
بی‌تو,fa,Nizami,6
روزی,fa,Nizami,6
نفس,ar,Nizami,6
چاره,fa,Nizami,6
پرده,fa,Nizami,6
ستانی,fa,Nizami,6
مهمانی,fa,Nizami,6
سخن,fa,Nizami,6
کز,fa,Nizami,6
افلاک,fa,Nizami,6
بوسید,fa,Nizami,6
نشد,fa,Nizami,6
زاراست,fa,Nizami,6
خیز,fa,Nizami,6
آغاز,fa,Nizami,6
سخن,fa,Nizami,6
گذرگاه,fa,Nizami,6
پر,fa,Nizami,6
دشمنان,fa,Nizami,6
ناز,fa,Nizami,6
مستم,fa,Nizami,6
برقی,ar,Nizami,6
شاخ,fa,Nizami,6
گنبد,fa,Nizami,6
شهر,fa,Nizami,6
هفتم,fa,Nizami,6
مرده,fa,Nizami,6
بدو,ar,Nizami,6
خاموش,fa,Nizami,6
غم,ar,Nizami,6
سال,fa,Nizami,6
بسوزد,fa,Nizami,6
ماند,fa,Nizami,6
شکایت,fa,Nizami,6
گزیدگان,fa,Nizami,6
مرد,fa,Nizami,6
نهی,fa,Nizami,6
عاج,ar,Nizami,6
وانچه,fa,Nizami,6
مردی,fa,Nizami,6
آسایش,fa,Nizami,6
خوبان,fa,Nizami,6
روزگار,fa,Nizami,6
خندان,fa,Nizami,6
انجمنی,fa,Nizami,6
نارسیده,fa,Nizami,6
ابریشمی,fa,Nizami,6
نغمه,ar,Nizami,6
بابی,ar,Nizami,6
زانکه,fa,Nizami,6
گنج,fa,Nizami,6
دگر,fa,Nizami,6
رفعش,ar,Nizami,6
اختریست,fa,Nizami,6
قاعده,ar,Nizami,6
خنده,fa,Nizami,6
نظامی,ar,Nizami,6
دامن,fa,Nizami,6
آیینه,fa,Nizami,6
طراز,ar,Nizami,6
حوت,ar,Nizami,6
کز,fa,Nizami,6
بدانگونه,fa,Nizami,6
کاسه,fa,Nizami,6
طوطیا,ar,Nizami,6
آیینهٔ,fa,Nizami,6
روزی,fa,Nizami,6
مستی,ar,Nizami,6
عقد,ar,Nizami,6
شکرریز,fa,Nizami,6
شمار,fa,Nizami,6
مادر,fa,Nizami,6
محرومی,ar,Nizami,6
زد,fa,Nizami,6
بده,fa,Nizami,6
عرق,ar,Nizami,6
کز,fa,Nizami,6
شناختی,fa,Nizami,6
زدن,fa,Nizami,6
نشایم,fa,Nizami,6
گم,fa,Nizami,6
جان,fa,Nizami,6
کمر,fa,Nizami,6
پیشه‌ایست,fa,Nizami,6
زین,fa,Nizami,6
بجای,fa,Nizami,6
یاری,fa,Nizami,6
کعبه,ar,Nizami,6
داریش,fa,Nizami,6
میزنند,fa,Nizami,6
گهی,fa,Nizami,6
جانفشان,fa,Nizami,6
چنگ,fa,Nizami,6
چشمیت,fa,Nizami,6
نباشد,fa,Nizami,6
توئی,fa,Nizami,6
نرسیده,fa,Nizami,6
افتاد,fa,Nizami,6
میل,fa,Nizami,6
پرنیان,fa,Nizami,6
بهر,fa,Nizami,6
بشتافت,fa,Nizami,6
حالی,ar,Nizami,6
شنید,fa,Nizami,6
کوست,fa,Nizami,6
یادگار,fa,Nizami,6
هشیار,fa,Nizami,6
گوهرین,fa,Nizami,6
درد,fa,Nizami,6
فسانه,fa,Nizami,6
بجوشانمش,fa,Nizami,6
دریغی,fa,Nizami,6
میل,fa,Nizami,6
خواجگی,fa,Nizami,6
خودکامی,fa,Nizami,6
فال,ar,Nizami,6
منشین,ar,Nizami,6
فرستاده‌ام,fa,Nizami,6
دیو,fa,Nizami,6
گیاه,fa,Nizami,6
پیام,fa,Nizami,6
بربری,fa,Nizami,6
جامه,fa,Nizami,6
جامه‌ای,fa,Nizami,6
دگر,fa,Nizami,6
البرز,ar,Nizami,6
تند,fa,Nizami,6
آمیخته,fa,Nizami,6
چین,fa,Nizami,6
سقراط,ar,Nizami,6
نیم,fa,Nizami,6
جائی,fa,Nizami,6
فرزانه,fa,Nizami,6
سپاهان,fa,Nizami,6
چنگ,fa,Nizami,6
پادشاهی,fa,Nizami,6
خائی,fa,Nizami,6
حظیره,ar,Nizami,6
سپاه,fa,Nizami,6
پای,fa,Nizami,6
گیسو,fa,Nizami,6
راز,fa,Nizami,6
همشیره,fa,Nizami,6
کزان,fa,Nizami,6
جوز,fa,Nizami,6
سزید,fa,Nizami,6
ماه,fa,Nizami,6
ماندن,fa,Nizami,6
آنگهی,fa,Nizami,6
شاه,fa,Nizami,6
بید,fa,Nizami,6
زانان,fa,Nizami,6
پوشید,fa,Nizami,6
آهنین,fa,Nizami,6
شناس,fa,Nizami,6
میل,fa,Nizami,6
جفت,fa,Nizami,6
همبساطش,ar,Nizami,6
گهر,fa,Nizami,6
مشگین,fa,Nizami,6
نو,fa,Nizami,6
خسروی,fa,Nizami,6
قنطال,ar,Nizami,6
غور,ar,Nizami,6
بوی,fa,Nizami,6
گلزار,fa,Nizami,6
برون,fa,Nizami,6
عالم,ar,Nizami,6
استادی,fa,Nizami,6
مرده,fa,Nizami,6
حمله,ar,Nizami,6
اندوه,fa,Nizami,6
انداخت,fa,Nizami,6
وگر,fa,Nizami,6
پوشیده,fa,Nizami,6
زهری,fa,Nizami,6
تک,fa,Nizami,6
رهی,fa,Nizami,6
پیکان,fa,Nizami,6
حصار,ar,Nizami,6
پیرامنش,fa,Nizami,6
پریرویا,fa,Nizami,6
چابک,fa,Nizami,6
نیشکر,fa,Nizami,6
سپهر,fa,Nizami,6
گشت,fa,Nizami,6
امانت,fa,Nizami,6
نشستی,fa,Nizami,6
خاره,fa,Nizami,6
چنبر,fa,Nizami,6
موی,ar,Nizami,6
گهر,fa,Nizami,6
سیاه,fa,Nizami,6
آه,fa,Nizami,6
روبهکی,fa,Nizami,6
نماند,fa,Nizami,6
چرخ,fa,Nizami,6
حالیست,ar,Nizami,6
پرگار,fa,Nizami,6
انگشت,fa,Nizami,6
شتابنده,fa,Nizami,6
خیزد,fa,Nizami,6
ماهی,fa,Nizami,6
کار,fa,Nizami,6
روین,fa,Nizami,6
نی,fa,Nizami,6
روان,fa,Nizami,6
قاصد,ar,Nizami,6
پخته,fa,Nizami,6
قاف,ar,Nizami,6
ریزان,fa,Nizami,6
شگفت,fa,Nizami,6
مکن,fa,Nizami,6
نشانگاه,fa,Nizami,6
جست,fa,Nizami,6
سلیم,fa,Nizami,6
خسرو,fa,Nizami,6
شیطان,ar,Nizami,6
زنبور,fa,Nizami,6
نظر,ar,Nizami,6
لبت,ar,Nizami,6
بفرمود,fa,Nizami,6
صلح,ar,Nizami,6
گنج,fa,Nizami,6
مجنون,ar,Nizami,6
دانه,fa,Nizami,6
چنگ,fa,Nizami,6
نظامی,ar,Nizami,6
دگر,fa,Nizami,6
زمین,fa,Nizami,6
کین,fa,Nizami,6
یار,fa,Nizami,6
گهی,fa,Nizami,6
فشرد,fa,Nizami,6
بادی,fa,Nizami,6
جوش,fa,Nizami,6
جان,fa,Nizami,6
رومی,fa,Nizami,6
شاه,fa,Nizami,6
ختم,fa,Nizami,6
آوازش,fa,Nizami,6
شاخ,fa,Nizami,6
پرده‌نشین,fa,Nizami,6
گوینده,fa,Nizami,6
ممیراد,fa,Nizami,6
بینم,ar,Nizami,6
نارد,fa,Nizami,6
چنگ,fa,Nizami,6
عنان,ar,Nizami,6
خیل,fa,Nizami,6
دگر,fa,Nizami,6
زاری,fa,Nizami,6
گمان,fa,Nizami,6
آفاق,ar,Nizami,6
ببخاشی,fa,Nizami,6
کان,fa,Nizami,6
خسروی,fa,Nizami,6
خاک,fa,Nizami,6
گفتمش,fa,Nizami,6
هرسو,fa,Nizami,6
بازی,fa,Nizami,6
نکته‌گیری,fa,Nizami,6
دور,fa,Nizami,6
دراز,fa,Nizami,6
شه,fa,Nizami,6
فتادش,fa,Nizami,6
غبار,fa,Nizami,6
ایمن,fa,Nizami,6
رویا,fa,Nizami,6
پشیمانی,fa,Nizami,6
فرمود,fa,Nizami,6
نمدها,fa,Nizami,6
شفق,ar,Nizami,6
سخت‌گیری,fa,Nizami,6
گشت,fa,Nizami,6
خلق,ar,Nizami,6
سهی,fa,Nizami,6
گوش,fa,Nizami,6
جهدی,fa,Nizami,6
درخت,fa,Nizami,6
مزن,fa,Nizami,6
ناخوبی,fa,Nizami,6
کش,fa,Nizami,6
زد,fa,Nizami,6
زانکه,fa,Nizami,6
وزآن,fa,Nizami,6
گشت,fa,Nizami,6
گمان,fa,Nizami,6
سیاهی,fa,Nizami,6
نواز,fa,Nizami,6
گردش,fa,Nizami,6
سواران,fa,Nizami,6
تیغها,ar,Nizami,6
محتاجان,ar,Nizami,6
نخوری,fa,Nizami,6
گنبد,fa,Nizami,6
برآمیخت,fa,Nizami,6
رستند,fa,Nizami,6
سبزی,fa,Nizami,6
ریگ,fa,Nizami,6
لعل,ar,Nizami,6
عذر,ar,Nizami,6
تاریخها,fa,Nizami,6
آوریدند,fa,Nizami,6
رانی,fa,Nizami,6
دلگیر,fa,Nizami,6
نظامی,ar,Nizami,6
شب,fa,Nizami,6
شب,fa,Nizami,6
کنیزان,fa,Nizami,6
جهان,fa,Nizami,6
خنجرش,fa,Nizami,6
خون,fa,Nizami,6
توقیع,ar,Nizami,6
سازد,fa,Nizami,6
محکم‌دار,ar,Nizami,6
گوش,fa,Nizami,6
سرمستی,fa,Nizami,6
پرفروخت,fa,Nizami,6
مومی,fa,Nizami,6
خط,ar,Nizami,6
نم,fa,Nizami,6
مشتری,fa,Nizami,6
گل,fa,Nizami,6
جهانجوی,fa,Nizami,6
دشمن,fa,Nizami,6
عیار,ar,Nizami,6
فیض,ar,Nizami,6
خوبان,fa,Nizami,6
شاه,fa,Nizami,6
دل,fa,Nizami,6
سیاه,fa,Nizami,6
گلو,fa,Nizami,6
نوبتی,fa,Nizami,6
دل,fa,Nizami,6
گردون,fa,Nizami,6
خورد,fa,Nizami,6
روزی,fa,Nizami,6
زمین,fa,Nizami,6
باده,fa,Nizami,6
راند,fa,Nizami,6
بند,fa,Nizami,6
قاب,ar,Nizami,6
سواد,fa,Nizami,6
دولت,fa,Nizami,6
چاره,fa,Nizami,6
حیرانند,ar,Nizami,6
بردمید,fa,Nizami,6
خوشخواب,fa,Nizami,6
ناب,fa,Nizami,6
مرده,fa,Nizami,6
دارا,fa,Nizami,6
خلوت,ar,Nizami,6
رنگ,fa,Nizami,6
دیدار,fa,Nizami,6
سو,fa,Nizami,6
وثاقش,ar,Nizami,6
می‌برد,fa,Nizami,6
پای,fa,Nizami,6
بنه,fa,Nizami,6
شتاب,fa,Nizami,6
ساز,fa,Nizami,6
جست,fa,Nizami,6
بیند,fa,Nizami,6
غلط,ar,Nizami,6
چاهی,fa,Nizami,6
صفت,ar,Nizami,6
دستور,fa,Nizami,6
جستند,fa,Nizami,6
شیر,fa,Nizami,6
گوسفند,fa,Nizami,6
فلک,fa,Nizami,6
وطن,ar,Nizami,6
دلیر,fa,Nizami,6
خواره‌ای,fa,Nizami,6
غرق,ar,Nizami,6
عماری,ar,Nizami,6
می‌گفت,fa,Nizami,6
پیوند,fa,Nizami,6
گلی,fa,Nizami,6
سپه,fa,Nizami,6
اسیر,fa,Nizami,6
درود,fa,Nizami,6
ایستاد,fa,Nizami,6
دهقانان,ar,Nizami,6
درنشست,fa,Nizami,6
آتش,fa,Nizami,6
رخنه,fa,Nizami,6
بندم,ar,Nizami,6
بیدار,fa,Nizami,6
می‌کند,fa,Nizami,6
آتش,fa,Nizami,6
بسیج,fa,Nizami,6
کف,fa,Nizami,6
گوهر,fa,Nizami,6
رود,fa,Nizami,6
فلک,fa,Nizami,6
عیب,ar,Nizami,6
مرده,fa,Nizami,6
خان,fa,Nizami,6
اندیشه‌ای,fa,Nizami,6
سلامت,fa,Nizami,6
خبر,fa,Nizami,6
بنواز,fa,Nizami,6
قندی,ar,Nizami,6
آندگرش,fa,Nizami,6
پرورش,fa,Nizami,6
تازی,fa,Nizami,6
تادیبشان,fa,Nizami,6
برجست,fa,Nizami,6
سرو,fa,Nizami,6
گنج,fa,Nizami,6
شمع,ar,Nizami,6
مینمائی,fa,Nizami,6
بخشود,fa,Nizami,6
پرستشگری,fa,Nizami,6
غم,ar,Nizami,6
ایستاد,fa,Nizami,6
تنوری,fa,Nizami,6
عالم,ar,Nizami,6
بدیهه,fa,Nizami,6
خلوت,ar,Nizami,6
نهاد,fa,Nizami,6
کوه,fa,Nizami,6
خانه,fa,Nizami,6
نیفتم,fa,Nizami,6
سختی,fa,Nizami,6
آراست,fa,Nizami,6
گهنیش,fa,Nizami,6
آهوی,fa,Nizami,6
شمشیر,fa,Nizami,6
بپیچد,fa,Nizami,6
مهربانم,fa,Nizami,6
گوهر,fa,Nizami,6
درس,fa,Nizami,6
گره,fa,Nizami,6
حکم,ar,Nizami,6
خشک,fa,Nizami,6
پروردهٔ,fa,Nizami,6
بستاند,fa,Nizami,6
زنی,fa,Nizami,6
پرنده,fa,Nizami,6
سست,fa,Nizami,6
گر,fa,Nizami,6
بهشتی,fa,Nizami,6
کران,fa,Nizami,6
راندن,fa,Nizami,6
گنج,fa,Nizami,6
صبوری,ar,Nizami,6
مرغ,ar,Nizami,6
خصمم,ar,Nizami,6
خیمه,fa,Nizami,6
دریا,fa,Nizami,6
بیخ,ar,Nizami,6
زمین,fa,Nizami,6
باغ,ar,Nizami,6
قهر,ar,Nizami,6
دشمن,fa,Nizami,6
ستد,fa,Nizami,6
کان,fa,Nizami,6
ابد,ar,Nizami,6
بریان,fa,Nizami,6
نانم,fa,Nizami,6
درآرد,fa,Nizami,6
دوزخی,fa,Nizami,6
موج,fa,Nizami,6
آمدیم,fa,Nizami,6
بنده,fa,Nizami,6
کوس,fa,Nizami,6
نوشت,fa,Nizami,6
بام,fa,Nizami,6
فراغت,ar,Nizami,6
رود,fa,Nizami,6
خام,fa,Nizami,6
نمک,fa,Nizami,6
ویمن,ar,Nizami,6
کدامین,fa,Nizami,6
مزرعه,ar,Nizami,6
دست,fa,Nizami,6
ساختند,fa,Nizami,6
برآهنگ,fa,Nizami,6
صفت,ar,Nizami,6
پرهٔ,fa,Nizami,6
گشاده,fa,Nizami,6
وزان,fa,Nizami,6
گرد,fa,Nizami,6
سه,fa,Nizami,6
خبر,fa,Nizami,6
خرجها,fa,Nizami,6
آشنائی,fa,Nizami,6
لاله,ar,Nizami,6
پاسبانش,fa,Nizami,6
پهنه,fa,Nizami,6
جایت,fa,Nizami,6
وزو,fa,Nizami,6
ماه,fa,Nizami,6
برآموده,fa,Nizami,6
زان,fa,Nizami,6
بلند,ar,Nizami,6
ساز,fa,Nizami,6
خانی,fa,Nizami,6
زنهار,fa,Nizami,6
خورشید,fa,Nizami,6
سخندانی,fa,Nizami,6
کز,fa,Nizami,6
بندم,ar,Nizami,6
صبحگاهی,ar,Nizami,6
نوای,fa,Nizami,6
خفت,fa,Nizami,6
یونان,ar,Nizami,6
سکندر,fa,Nizami,6
ملازم,fa,Nizami,6
سرنبشت,fa,Nizami,6
حاصلی,ar,Nizami,6
می‌دید,fa,Nizami,6
صید,ar,Nizami,6
دیدن,fa,Nizami,6
نشیند,fa,Nizami,6
مانی,fa,Nizami,6
مراد,fa,Nizami,6
سیاهی,fa,Nizami,6
مرز,fa,Nizami,6
پیکری,fa,Nizami,6
شغل,ar,Nizami,6
آموز,fa,Nizami,6
کار,fa,Nizami,6
گرد,fa,Nizami,6
فرمان,fa,Nizami,6
بزم,fa,Nizami,6
سپهدار,fa,Nizami,6
قصاب,ar,Nizami,6
زبان,fa,Nizami,6
ار,fa,Nizami,6
بزرگان,fa,Nizami,6
گوش,fa,Nizami,6
دوال,ar,Nizami,6
گریه,fa,Nizami,6
کمر,fa,Nizami,6
قدیمان,ar,Nizami,6
بگشاد,fa,Nizami,6
بالین,ar,Nizami,6
مکن,fa,Nizami,6
فشاند,fa,Nizami,6
درنه,fa,Nizami,6
شه,fa,Nizami,6
لحظه,ar,Nizami,6
نیم,fa,Nizami,6
عمر,ar,Nizami,6
تیغ,ar,Nizami,6
گاز,fa,Nizami,6
قیامت,ar,Nizami,6
آفرینها,fa,Nizami,6
گر,fa,Nizami,6
خوبیی,fa,Nizami,6
آرایش,fa,Nizami,6
تیره,fa,Nizami,6
فیروزه,ar,Nizami,6
چین,fa,Nizami,6
زده,fa,Nizami,6
هشت,fa,Nizami,6
شیشه,fa,Nizami,6
بهرچ,fa,Nizami,6
آوریم,fa,Nizami,6
داند,fa,Nizami,6
برگ,fa,Nizami,6
سلامت,fa,Nizami,6
شیشه,fa,Nizami,6
می‌فروشم,fa,Nizami,6
دید,fa,Nizami,6
سکه,fa,Nizami,6
شهد,fa,Nizami,6
نظام,ar,Nizami,6
آراسته,fa,Nizami,6
آب,fa,Nizami,6
غزال,ar,Nizami,6
سعادت,ar,Nizami,6
رگ,fa,Nizami,6
رای,fa,Nizami,6
خرسند,fa,Nizami,6
شوخ,fa,Nizami,6
مرگ,fa,Nizami,6
چرخ,fa,Nizami,6
زخمه,fa,Nizami,6
خاک,fa,Nizami,6
ساختند,fa,Nizami,6
افتادن,fa,Nizami,6
توبه,fa,Nizami,6
طاوس,ar,Nizami,6
شاخ,fa,Nizami,6
خمی,fa,Nizami,6
صبح,ar,Nizami,6
زمین,fa,Nizami,6
صور,ar,Nizami,6
دلی,fa,Nizami,6
شیر,fa,Nizami,6
پرداخت,fa,Nizami,6
مزد,fa,Nizami,6
زن,fa,Nizami,6
جهان,fa,Nizami,6
ناف,fa,Nizami,6
کف,fa,Nizami,6
شمعی,ar,Nizami,6
خفته,fa,Nizami,6
پذیرا,fa,Nizami,6
اژدهائی,fa,Nizami,6
مجلس,ar,Nizami,6
گشتم,fa,Nizami,6
پیروز,fa,Nizami,6
پرده,fa,Nizami,6
روشنائی,fa,Nizami,6
باستان,fa,Nizami,6
میل,fa,Nizami,6
کف,fa,Nizami,6
پایم,fa,Nizami,6
ملک,fa,Nizami,6
سرسبزیی,fa,Nizami,6
ماند,fa,Nizami,6
پند,fa,Nizami,6
رست,fa,Nizami,6
سنگش,fa,Nizami,6
ناچخ,fa,Nizami,6
بجای,fa,Nizami,6
برآسود,fa,Nizami,6
بن,ar,Nizami,6
ورزیده,fa,Nizami,6
می‌گفت,fa,Nizami,6
پری‌زاده,fa,Nizami,6
باده,fa,Nizami,6
کوه,fa,Nizami,6
می‌دانست,fa,Nizami,6
دسترس,fa,Nizami,6
رخ,fa,Nizami,6
خدا,fa,Nizami,6
ریز,fa,Nizami,6
صراحی,ar,Nizami,6
شمشیرش,fa,Nizami,6
دل,fa,Nizami,6
اصل,ar,Nizami,6
خون,fa,Nizami,6
زرین,fa,Nizami,6
پناه,fa,Nizami,6
ندیده,fa,Nizami,6
کزین,fa,Nizami,6
روم,fa,Nizami,6
جبریل,ar,Nizami,6
تاختند,fa,Nizami,6
گنج,fa,Nizami,6
بسته,fa,Nizami,6
وافرینش,fa,Nizami,6
آیینه,fa,Nizami,6
جنبش‌پذیر,fa,Nizami,6
رویرا,fa,Nizami,6
آب,fa,Nizami,6
خاک,fa,Nizami,6
درخشان,fa,Nizami,6
آشیانم,fa,Nizami,6
خلقی,ar,Nizami,6
پیروزی,fa,Nizami,6
ریشم,fa,Nizami,6
برد,fa,Nizami,6
خاقان,ar,Nizami,6
نظامی,ar,Nizami,6
سرگشته,fa,Nizami,6
کاریکه,fa,Nizami,6
خاموش,fa,Nizami,6
خوان,fa,Nizami,6
بردن,fa,Nizami,6
گشت,fa,Nizami,6
سپهر,fa,Nizami,6
ناگفتنی,fa,Nizami,6
قیر,ar,Nizami,6
سرائی,fa,Nizami,6
طوفان,ar,Nizami,6
سپهدارتو,fa,Nizami,6
پرده,fa,Nizami,6
حلال,ar,Nizami,6
بنفشه,fa,Nizami,6
زخم,fa,Nizami,6
خرم,fa,Nizami,6
خورد,fa,Nizami,6
حلقه,ar,Nizami,6
خدنگ,fa,Nizami,6
ادمان,fa,Nizami,6
چندی,fa,Nizami,6
ناخن,fa,Nizami,6
رستگارش,fa,Nizami,6
رعیت,ar,Nizami,6
تاب,fa,Nizami,6
صحرا,ar,Nizami,6
بجوش,ar,Nizami,6
گر,fa,Nizami,6
چینی,fa,Nizami,6
نهانی,fa,Nizami,6
وزو,fa,Nizami,6
فرس,fa,Nizami,6
بانو,fa,Nizami,6
زده,fa,Nizami,6
بدانی,fa,Nizami,6
برخاره,fa,Nizami,6
ره,fa,Nizami,6
گنجهای,fa,Nizami,6
ترسی,fa,Nizami,6
نی,fa,Nizami,6
پردگیهای,fa,Nizami,6
روزگار,fa,Nizami,6
صواب,ar,Nizami,6
کیسه,fa,Nizami,6
نشست,fa,Nizami,6
تیغ,ar,Nizami,6
سفره,fa,Nizami,6
نرگس,fa,Nizami,6
کمینه,fa,Nizami,6
برگوی,fa,Nizami,6
خرم,fa,Nizami,6
آر,fa,Nizami,6
لشگر,fa,Nizami,6
پدید,fa,Nizami,6
زندگانی,fa,Nizami,6
آب,fa,Nizami,6
زاد,fa,Nizami,6
نشسته,fa,Nizami,6
دل,fa,Nizami,6
دل,fa,Nizami,6
بسندش,fa,Nizami,6
دردمند,fa,Nizami,6
جست,fa,Nizami,6
قصب,ar,Nizami,6
رحمت,ar,Nizami,6
پشیمان,fa,Nizami,6
شاه,fa,Nizami,6
اسرار,fa,Nizami,6
مستش,ar,Nizami,6
طره,ar,Nizami,6
نوشم,fa,Nizami,6
آیدت,fa,Nizami,6
شبدیز,fa,Nizami,6
کاشفته,fa,Nizami,6
کاید,fa,Nizami,6
مگذارش,fa,Nizami,6
عنبر,ar,Nizami,6
غلام,ar,Nizami,6
خارا,fa,Nizami,6
ازین,fa,Nizami,6
